sample_name	summary_type	Prochlorococcus	Synechococcus	other_genus	unclassified
SRR23969182	percent	14.446589459335424	0.08251204231145036	29.45832426326447	56.012574235088664
SRR23969183	percent	16.497777413075745	0.12450138254617214	30.844186785579147	52.533534418798936
SRR23969184	percent	13.348837967213859	0.36889672672979046	30.09208147306066	56.190183832995686
SRR23969185	percent	8.59530530363261	0.24095181787913145	26.35585665582376	64.80788622266451
SRR23969186	percent	10.023740949034421	0.19602456430771412	24.90305249279965	64.87718199385822
SRR23969187	percent	0.07042434191035814	0.007976504790280534	28.625476681423795	71.29612247187556
SRR23969188	percent	0.6935735564713559	0.04037777955476848	26.804371527147975	72.4616771368259
SRR23969189	percent	13.916755520908614	0.0793451469297364	25.613549904588055	60.3903494275736
SRR23969180	percent	16.41159114959121	0.15696538421628914	32.347525833599825	51.08391763259268
SRR23969169	percent	16.911442752831192	0.07800992079578548	32.36295518143116	50.64759214494187
SRR23969215	percent	0.2908113189125388	0.01980378833426423	25.98966566382812	73.69971922892508
SRR23969217	percent	16.56951010226847	0.11785527677365339	29.524908217007123	53.78772640395076
SRR9178089	percent	14.852077684175798	0.087381675169945	26.77778444985284	58.28275619080141
SRR9178090	percent	3.2357229725153545	0.11406640936721807	33.23653828032749	63.41367233778994
SRR9178091	percent	0.1452018408210774	0.008700197967221376	32.72502144246768	67.12107651874403
SRR9178092	percent	13.303737495892298	0.1022875516644704	25.88547827530096	60.708496677142264
SRR9178093	percent	15.555813937769289	0.10946499793024922	24.57187087513487	59.7628501891656
SRR9178094	percent	13.72769667060139	0.11822669521150296	26.253499312616015	59.90057732157109
SRR9178095	percent	0.09132686097489555	0.007939224719240143	35.393646351874686	64.50708756243118
SRR9178096	percent	2.3685467128714226	0.07147477282502518	32.64269161147353	64.91728690283001
SRR9178097	percent	13.62270706829269	0.17479251435158408	31.03845009409621	55.16405032325952
SRR9178088	percent	1.8486900153346193	0.06292025566616712	25.83185139124448	72.25653833775473
SRR9178098	percent	0.50384766336034	0.024793154809083336	30.170099002385918	69.30126017944465
SRR9178101	percent	0.23327253425346303	0.011304773279656389	29.49433405780526	70.26108863466162
SRR9178102	percent	8.660863396738803	0.07968962134569055	26.503107661707304	64.7563393202082
SRR9178103	percent	21.62427757636243	0.07312532778416411	30.560569839013585	47.742027256839826
SRR9178104	percent	20.34612656668604	0.11279697335887005	27.678239133985084	51.86283732597001
