sample_name	classification	genome_equivalents	percentage	depth	filter size (um)	cell_state	binned_depth
KJ_121_122	unclassified	0.0005954291534351	16.090225563908167	1000.0	5.0	Particle-bound	1000
KJ_123	HL	0.005331038588700101	36.5858315829675	1000.0	1.2	Free-living	1000
KJ_123	LL	0.0082553191506645	56.65457322894806	1000.0	1.2	Free-living	1000
KJ_123	unclassified	0.0009849622444675	6.7595951880844325	1000.0	1.2	Free-living	1000
KJ_124_125	HL	0.0080494230882618	45.0903990024942	1000.0	1.2	Free-living	1000
KJ_124_125	LL	0.008235842496112901	46.13466334164574	1000.0	1.2	Free-living	1000
KJ_124_125	unclassified	0.0015664795017944	8.774937655860057	1000.0	1.2	Free-living	1000
KJ_22	HL	1.0558600494147041	81.52939179680874	75.0	20.0	Particle-bound	75
KJ_22	LL	0.0737469612700942	5.694452501111798	75.0	20.0	Particle-bound	75
KJ_22	unclassified	0.1654597451744466	12.776155702079475	75.0	20.0	Particle-bound	75
KJ_23	HL	1.0388040647859296	81.31245154152403	75.0	20.0	Particle-bound	75
KJ_23	LL	0.0681905499644397	5.337619458310459	75.0	20.0	Particle-bound	75
KJ_23	unclassified	0.1705514991500841	13.349929000165508	75.0	20.0	Particle-bound	75
KJ_25	HL	0.5632954558042598	81.86288186652114	75.0	5.0	Particle-bound	75
KJ_25	LL	0.0347407869616447	5.048826348031744	75.0	5.0	Particle-bound	75
KJ_25	unclassified	0.09006005064668621	13.088291785447117	75.0	5.0	Particle-bound	75
KJ_26	HL	0.2990918544323263	81.11789430790019	75.0	5.0	Particle-bound	75
KJ_26	LL	0.0201193841518221	5.456658390998808	75.0	5.0	Particle-bound	75
KJ_26	unclassified	0.0495013087325505	13.425447301101002	75.0	5.0	Particle-bound	75
KJ_28	HL	1.458525970373319	80.30642618701467	75.0	1.2	Free-living	75
KJ_28	LL	0.1247646666784495	6.869541371824776	75.0	1.2	Free-living	75
KJ_28	unclassified	0.23291018226592491	12.82403244116056	75.0	1.2	Free-living	75
KJ_29	HL	0.78997867337211	80.75280010466622	75.0	1.2	Free-living	75
KJ_29	LL	0.056243013586632	5.749244867659824	75.0	1.2	Free-living	75
KJ_29	unclassified	0.13204615310153328	13.49795502767395	75.0	1.2	Free-living	75
KJ_31	HL	22.425856884271923	81.46483242463175	75.0	0.2	Free-living	75
KJ_31	LL	1.420905420917256	5.161623147941228	75.0	0.2	Free-living	75
KJ_31	unclassified	3.6815050671392404	13.373544427427031	75.0	0.2	Free-living	75
KJ_32	HL	17.961181625715973	86.5644762220083	75.0	0.2	Free-living	75
KJ_32	LL	0.0501635149873052	0.24176462834236503	75.0	0.2	Free-living	75
KJ_32	unclassified	2.7375606571573607	13.19375914964934	75.0	0.2	Free-living	75
KJ_34_35	HL	0.030297327344654002	5.451341433499015	150.0	20.0	Particle-bound	150
KJ_34_35	LL	0.48546117945754685	87.34812189297577	150.0	20.0	Particle-bound	150
KJ_34_35	unclassified	0.0400189603451334	7.200536673525224	150.0	20.0	Particle-bound	150
KJ_37_38	HL	0.0174872534081321	7.741863959991092	150.0	5.0	Particle-bound	150
KJ_37_38	LL	0.19323345456505542	85.54728880786388	150.0	5.0	Particle-bound	150
KJ_37_38	unclassified	0.0151584019996028	6.710847232145017	150.0	5.0	Particle-bound	150
KJ_40_41	HL	0.0177571441926331	4.409925441718066	150.0	1.2	Free-living	150
KJ_40_41	LL	0.3579503044873188	88.89572205446423	150.0	1.2	Free-living	150
KJ_40_41	unclassified	0.0269556898994405	6.6943525038177025	150.0	1.2	Free-living	150
KJ_43_44	HL	0.39250467204111267	5.5814137513551145	150.0	0.2	Free-living	150
KJ_43_44	LL	6.196263925742966	88.110830636291	150.0	0.2	Free-living	150
KJ_43_44	unclassified	0.44358358979234425	6.307755612353903	150.0	0.2	Free-living	150
KJ_46_47	HL	0.0167582700520572	61.04185669403108	300.0	20.0	Particle-bound	300
KJ_46_47	LL	0.0062853946617294	22.894496807539834	300.0	20.0	Particle-bound	300
KJ_46_47	unclassified	0.0044100710663308	16.06364649842908	300.0	20.0	Particle-bound	300
KJ_49_50	HL	0.0037951652583439557	43.731965373517944	300.0	5.0	Particle-bound	300
KJ_49_50	LL	0.0041596569363813	47.93202949663339	300.0	5.0	Particle-bound	300
KJ_49_50	unclassified	0.0007234185976314766	8.336005129848663	300.0	5.0	Particle-bound	300
KJ_52_53	HL	0.0015525676056861002	32.82352941176645	300.0	1.2	Free-living	300
KJ_52_53	LL	0.0021563438967862002	45.58823529411901	300.0	1.2	Free-living	300
KJ_52_53	unclassified	0.0010211331743489	21.588235294114526	300.0	1.2	Free-living	300
KJ_58_59	HL	0.3274081277711586	73.63105629704724	1000.0	20.0	Particle-bound	1000
KJ_58_59	LL	0.0554027350616908	12.45956211321978	1000.0	20.0	Particle-bound	1000
KJ_58_59	unclassified	0.061849507718276804	13.909381589732984	1000.0	20.0	Particle-bound	1000
KJ_64_65	HL	0.0197632396114498	68.86755865813541	1000.0	1.2	Free-living	1000
KJ_64_65	LL	0.005470157549783	19.06146984680958	1000.0	1.2	Free-living	1000
KJ_64_65	unclassified	0.003464062130966376	12.070971495055003	1000.0	1.2	Free-living	1000
KJ_70_71	HL	22.40085998934453	80.89336679201111	5.0	20.0	Particle-bound	5
KJ_70_71	LL	1.4110279746803638	5.095465243919288	5.0	20.0	Particle-bound	5
KJ_70_71	unclassified	3.879949917986465	14.011167964069601	5.0	20.0	Particle-bound	5
KJ_94_95	HL	0.0179296517043759	25.48848983466489	150.0	20.0	Particle-bound	150
KJ_94_95	LL	0.0441007106633085	62.69282493473639	150.0	20.0	Particle-bound	150
KJ_94_95	unclassified	0.0083137491143195	11.818685230598732	150.0	20.0	Particle-bound	150
KJ_97_98	HL	0.0070616784645726	24.679113185531005	150.0	5.0	Particle-bound	150
KJ_97_98	LL	0.0181466772836653	63.41890315052534	150.0	5.0	Particle-bound	150
KJ_97_98	unclassified	0.0034056321673115	11.901983663943652	150.0	5.0	Particle-bound	150
SRR15713229	HL	7.851392811918772	87.23731364324367	150.0	20.0	Particle-bound	150
SRR15713229	LL	0.1416898794838064	1.574325059604481	150.0	20.0	Particle-bound	150
SRR15713229	unclassified	1.006956952214811	11.188361297151845	150.0	20.0	Particle-bound	150
SRR15713231	HL	2.9433315124952153	84.58080073942948	150.0	20.0	Particle-bound	150
SRR15713231	LL	0.14194864075142072	4.079095286297042	150.0	20.0	Particle-bound	150
SRR15713231	unclassified	0.39462484500801737	11.340103974273479	150.0	20.0	Particle-bound	150
SRR15713232	HL	7.435822216130098	87.16317036920105	150.0	20.0	Particle-bound	150
SRR15713232	LL	0.1624186046851723	1.9038809831402108	150.0	20.0	Particle-bound	150
SRR15713232	unclassified	0.9326813388926006	10.932948647658732	150.0	20.0	Particle-bound	150
SRR15713233	HL	9.983744252676788	87.12036932274805	150.0	20.0	Particle-bound	150
SRR15713233	LL	0.2070312731252665	1.8066008623163654	150.0	20.0	Particle-bound	150
SRR15713233	unclassified	1.2689374325886378	11.07302981493558	150.0	20.0	Particle-bound	150
SRR15713234	HL	7.717482464738726	86.38922976298005	150.0	20.0	Particle-bound	150
SRR15713234	LL	0.2161435650762024	2.4195035350546577	150.0	20.0	Particle-bound	150
SRR15713234	unclassified	0.9997589371683766	11.191266701965302	150.0	20.0	Particle-bound	150
SRR15713235	HL	5.077722437222708	86.97245791386999	150.0	20.0	Particle-bound	150
SRR15713235	LL	0.1127781769915389	1.9316918900680338	150.0	20.0	Particle-bound	150
SRR15713235	unclassified	0.647810224662178	11.095850196061987	150.0	20.0	Particle-bound	150
SRR17827545	HL	0.17161715039197978	60.66089693155001	500.0	0.2	Free-living	1000
SRR17827545	LL	0.0803940652306397	28.41660110149487	500.0	0.2	Free-living	1000
SRR17827545	unclassified	0.030901103635754202	10.922501966955116	500.0	0.2	Free-living	1000
SRR17827547	HL	0.1888011244649511	59.615367720056646	250.0	0.2	Free-living	300
SRR17827547	LL	0.0980816499427314	30.97001484761427	250.0	0.2	Free-living	300
SRR17827547	unclassified	0.029815975739306798	9.414617432329088	250.0	0.2	Free-living	300
SRR17827549	HL	0.0970410401138308	6.548847375072055	175.0	0.2	Free-living	300
SRR17827549	LL	1.2375772363813096	83.51831788300815	175.0	0.2	Free-living	300
SRR17827549	unclassified	0.1471850784465846	9.932834741919784	175.0	0.2	Free-living	300
SRR17827550	HL	0.2460652712259328	3.925911227181864	150.0	0.2	Free-living	150
SRR17827550	LL	5.488293097550059	87.56437421009664	150.0	0.2	Free-living	150
SRR17827550	unclassified	0.5333654025168645	8.509714562721484	150.0	0.2	Free-living	150
SRR17827553	HL	0.0789722694483716	48.8755338200855	250.0	0.2	Free-living	300
SRR17827553	LL	0.06530522271157829	40.41706846673095	250.0	0.2	Free-living	300
SRR17827553	unclassified	0.0173008340002808	10.707397713183552	250.0	0.2	Free-living	300
SRR17827555	HL	0.1105021907882211	5.527133962195872	175.0	0.2	Free-living	300
SRR17827555	LL	1.7002368181173542	85.04298959287229	175.0	0.2	Free-living	300
SRR17827555	unclassified	0.1885284513012285	9.429876444931844	175.0	0.2	Free-living	300
SRR17827561	HL	3.3035216322559706	29.533006769975305	150.0	0.2	Free-living	150
SRR17827561	LL	6.855685018897131	61.288834950852575	150.0	0.2	Free-living	150
SRR17827561	unclassified	1.0266561971041626	9.178158279172122	150.0	0.2	Free-living	150
SRR17827564	HL	0.3457161830496805	6.036761219206938	225.0	0.2	Free-living	300
SRR17827564	LL	4.915234273056995	85.82790478929735	225.0	0.2	Free-living	300
SRR17827564	unclassified	0.4658982711500564	8.135333991495711	225.0	0.2	Free-living	300
SRR17827565	HL	0.2337949788584128	30.600450119084904	250.0	0.2	Free-living	300
SRR17827565	LL	0.4505005845373908	58.964143426294825	250.0	0.2	Free-living	300
SRR17827565	unclassified	0.07972907659666309	10.435406454620262	250.0	0.2	Free-living	300
SRR17827569	HL	0.0562986611710655	23.446661568054914	200.0	0.2	Free-living	300
SRR17827569	LL	0.1601454008610762	66.6956360518205	200.0	0.2	Free-living	300
SRR17827569	unclassified	0.023669700038660098	9.857702380124579	200.0	0.2	Free-living	300
SRR17827571	HL	0.1623796513760692	55.458942706997064	770.0	0.2	Free-living	1000
SRR17827571	LL	0.099155648322292	33.865495909000146	770.0	0.2	Free-living	1000
SRR17827571	unclassified	0.0312572481761267	10.675561384002785	770.0	0.2	Free-living	1000
SRR17827573	HL	0.10301759068195611	45.249560031286684	225.0	0.2	Free-living	300
SRR17827573	LL	0.1038439573107891	45.61253421978884	225.0	0.2	Free-living	300
SRR17827573	unclassified	0.020803849440350602	9.137905748924469	225.0	0.2	Free-living	300
SRR17827574	HL	0.0927589584916962	4.323047217924988	175.0	0.2	Free-living	300
SRR17827574	LL	1.8491775778528066	86.18123913175972	175.0	0.2	Free-living	300
SRR17827574	unclassified	0.2037480656437079	9.495713650315295	175.0	0.2	Free-living	300
SRR17827575	HL	2.179643540388569	42.997852231555015	200.0	0.2	Free-living	300
SRR17827575	LL	2.3857399340953584	47.06351806996138	200.0	0.2	Free-living	300
SRR17827575	unclassified	0.5038081880451719	9.938629698483606	200.0	0.2	Free-living	300
SRR17827577	HL	0.20407638639186382	58.81513319327064	770.0	0.2	Free-living	1000
SRR17827577	LL	0.1079034485951907	31.09794236043172	770.0	0.2	Free-living	1000
SRR17827577	unclassified	0.0349995482292591	10.086924446297639	770.0	0.2	Free-living	1000
SRR17827578	HL	0.2940668775580086	7.894785985707231	175.0	0.2	Free-living	300
SRR17827578	LL	3.0920441171344915	83.01181950805211	175.0	0.2	Free-living	300
SRR17827578	unclassified	0.3387129345487626	9.093394506240665	175.0	0.2	Free-living	300
SRR17827587	HL	0.13093876617131278	3.1087370970235106	200.0	0.2	Free-living	300
SRR17827587	LL	3.6737867471783563	87.22273381256946	200.0	0.2	Free-living	300
SRR17827587	unclassified	0.40723458764058	9.668529090407043	200.0	0.2	Free-living	300
SRR17827588	HL	0.7121805679552788	2.4178045540053117	150.0	0.2	Free-living	150
SRR17827588	LL	26.42128666947416	89.69846989162146	150.0	0.2	Free-living	150
SRR17827588	unclassified	2.3222043045687553	7.883725554373232	150.0	0.2	Free-living	150
SRR17827589	HL	1.5319279166199278	79.73763635205044	1000.0	0.2	Free-living	1000
SRR17827589	LL	0.1861495170667092	9.689178151231285	1000.0	0.2	Free-living	1000
SRR17827589	unclassified	0.2031331598357211	10.573185496718278	1000.0	0.2	Free-living	1000
SRR17827590	HL	0.1463308880255351	54.50456519260871	1000.0	0.2	Free-living	1000
SRR17827590	LL	0.0904662780130483	33.69640691877996	1000.0	0.2	Free-living	1000
SRR17827590	unclassified	0.0316773874385973	11.799027888611334	1000.0	0.2	Free-living	1000
SRR17827598	HL	0.225923628040337	3.0933019220849656	200.0	0.2	Free-living	300
SRR17827598	LL	6.4480135977187505	88.28493517239487	200.0	0.2	Free-living	300
SRR17827598	unclassified	0.6297025006876156	8.621762905520155	200.0	0.2	Free-living	300
SRR17827600	HL	1.5778065676058772	5.882013695389049	150.0	0.2	Free-living	150
SRR17827600	LL	23.143012346275526	86.27642853579121	150.0	0.2	Free-living	150
SRR17827600	unclassified	2.1034397382657493	7.841557768819751	150.0	0.2	Free-living	150
SRR17827601	HL	0.25557822578478767	73.26909578201779	770.0	0.2	Free-living	1000
SRR17827601	LL	0.0568050541894075	16.28485737987363	770.0	0.2	Free-living	1000
SRR17827601	unclassified	0.036438038286857405	10.446046838108597	770.0	0.2	Free-living	1000
SRR17827603	HL	1.965230615188239	7.091000468240372	150.0	0.2	Free-living	150
SRR17827603	LL	23.54536942314054	84.95706524925566	150.0	0.2	Free-living	150
SRR17827603	unclassified	2.20383354534168	7.951934282503953	150.0	0.2	Free-living	150
SRR17827606	HL	0.1873431577528013	60.556349998651	770.0	0.2	Free-living	1000
SRR17827606	LL	0.0867351074768025	28.036046731241388	770.0	0.2	Free-living	1000
SRR17827606	unclassified	0.0352916980475334	11.407603270107602	770.0	0.2	Free-living	1000
SRR17827608	HL	0.2434192285861342	4.887846478064302	150.0	0.2	Free-living	150
SRR17827608	LL	4.233570840404883	85.0099001714093	150.0	0.2	Free-living	150
SRR17827608	unclassified	0.5031014637228703	10.102253350526402	150.0	0.2	Free-living	150
SRR17827610	HL	0.445892964546322	5.883936042449401	200.0	0.2	Free-living	300
SRR17827610	LL	6.720364005451704	88.680905809513	200.0	0.2	Free-living	300
SRR17827610	unclassified	0.4118839433199735	5.435158148037591	200.0	0.2	Free-living	300
SRR17827611	HL	0.18932699413784498	3.1746157639535895	150.0	0.2	Free-living	150
SRR17827611	LL	5.280429893037516	88.54171089138843	150.0	0.2	Free-living	150
SRR17827611	unclassified	0.4940197779433725	8.283673344657968	150.0	0.2	Free-living	150
SRR17827613	HL	0.0801130449292521	12.845645249078707	200.0	0.2	Free-living	300
SRR17827613	LL	0.4870749594061095	78.09954226263244	200.0	0.2	Free-living	300
SRR17827613	unclassified	0.0564711686828083	9.054812488288864	200.0	0.2	Free-living	300
SRR17827616	HL	3.6260717259061113	12.7844962353617	150.0	0.2	Free-living	150
SRR17827616	LL	22.963073099631565	80.9612560880095	150.0	0.2	Free-living	150
SRR17827616	unclassified	1.7738947432523555	6.254247676628792	150.0	0.2	Free-living	150
SRR17827617	HL	0.25263168618905	72.61204056172235	1000.0	0.2	Free-living	1000
SRR17827617	LL	0.0545763684328578	15.686478359617345	1000.0	0.2	Free-living	1000
SRR17827617	unclassified	0.040711772771327	11.701481078660317	1000.0	0.2	Free-living	1000
SRR17827620	HL	0.22233992360283913	71.22293822472983	770.0	0.2	Free-living	1000
SRR17827620	LL	0.0573086648285278	18.357888357086143	770.0	0.2	Free-living	1000
SRR17827620	unclassified	0.0325260131012035	10.419173418184032	770.0	0.2	Free-living	1000
SRR17827624	HL	0.3117934155792035	5.1665361892669175	175.0	0.2	Free-living	300
SRR17827624	LL	5.192598528147379	86.04334431556536	175.0	0.2	Free-living	300
SRR17827624	unclassified	0.5304717281263382	8.79011949516772	175.0	0.2	Free-living	300
SRR17827625	HL	10.040702337723388	27.161512351321736	150.0	0.2	Free-living	150
SRR17827625	LL	24.295749275429987	65.72341972034144	150.0	0.2	Free-living	150
SRR17827625	unclassified	2.630202554889615	7.115067928336824	150.0	0.2	Free-living	150
SRR17827628	HL	0.4069730439937439	6.448552395480174	200.0	0.2	Free-living	300
SRR17827628	LL	5.354635946879185	84.84505539561685	200.0	0.2	Free-living	300
SRR17827628	unclassified	0.5494670310726102	8.706392208902976	200.0	0.2	Free-living	300
SRR17827629	HL	0.2697878364698046	75.05921877660981	770.0	0.2	Free-living	1000
SRR17827629	LL	0.0466020695835807	12.965428620086339	770.0	0.2	Free-living	1000
SRR17827629	unclassified	0.0430434065590779	11.975352603303858	770.0	0.2	Free-living	1000
SRR17827632	HL	0.5127618843804734	4.515726226271724	150.0	0.2	Free-living	150
SRR17827632	LL	9.987478205592257	87.95645433318737	150.0	0.2	Free-living	150
SRR17827632	unclassified	0.8547858502030115	7.527819440540898	150.0	0.2	Free-living	150
SRR17827633	HL	0.188311425721939	40.55535914383132	225.0	0.2	Free-living	300
SRR17827633	LL	0.2237561546266639	48.18885087156872	225.0	0.2	Free-living	300
SRR17827633	unclassified	0.0522642112996586	11.255789984599966	225.0	0.2	Free-living	300
SRR17827638	HL	0.1338658291124989	5.031188727092096	200.0	0.2	Free-living	300
SRR17827638	LL	2.3094415310790017	86.79762620585085	200.0	0.2	Free-living	300
SRR17827638	unclassified	0.2174123300012795	8.171185067057067	200.0	0.2	Free-living	300
SRR17827641	HL	0.1985505812576474	32.62484627095631	250.0	0.2	Free-living	300
SRR17827641	LL	0.3475720299905276	57.11131125730928	250.0	0.2	Free-living	300
SRR17827641	unclassified	0.0624644135262636	10.263842471734403	250.0	0.2	Free-living	300
SRR17827645	HL	0.0656780615272808	6.395233850713746	200.0	0.2	Free-living	300
SRR17827645	LL	0.8703003967429869	84.74328304023541	200.0	0.2	Free-living	300
SRR17827645	unclassified	0.0910060595820504	8.861483109050843	200.0	0.2	Free-living	300
SRR17827646	HL	0.0756501086577097	43.590278000448976	250.0	0.2	Free-living	300
SRR17827646	LL	0.0818214257713511	47.14624683361656	250.0	0.2	Free-living	300
SRR17827646	unclassified	0.0160765871427505	9.263475165934468	250.0	0.2	Free-living	300
SRR17827647	HL	0.3531534827091773	2.3465095289454907	150.0	0.2	Free-living	150
SRR17827647	LL	13.464102778744573	89.4615146554934	150.0	0.2	Free-living	150
SRR17827647	unclassified	1.2329056216681429	8.191975815561117	150.0	0.2	Free-living	150
SRR17827654	HL	0.42858378340837605	73.51102414813407	1000.0	0.2	Free-living	1000
SRR17827654	LL	0.0897345122777518	15.391333396964752	1000.0	0.2	Free-living	1000
SRR17827654	unclassified	0.0647014464204781	11.097642454901187	1000.0	0.2	Free-living	1000
SRR17827657	HL	0.13804496270343208	2.0291402104229914	200.0	0.2	Free-living	300
SRR17827657	LL	5.960972026863302	87.62107501814872	200.0	0.2	Free-living	300
SRR17827657	unclassified	0.7041088858332435	10.349784771428276	200.0	0.2	Free-living	300
SRR17827661	HL	0.0513293318811809	32.490313490665756	225.0	0.2	Free-living	300
SRR17827661	LL	0.0925614095669583	58.589292004226955	225.0	0.2	Free-living	300
SRR17827661	unclassified	0.0140927507577069	8.920394505107291	225.0	0.2	Free-living	300
SRR17827663	HL	0.3634065501409938	77.44211556135315	770.0	0.2	Free-living	1000
SRR17827663	LL	0.0558840866670379	11.908926506774131	770.0	0.2	Free-living	1000
SRR17827663	unclassified	0.0499715308210108	10.648957931872724	770.0	0.2	Free-living	1000
SRR17827664	HL	0.08516584559578641	54.68920295163401	500.0	0.2	Free-living	1000
SRR17827664	LL	0.0535190643286272	34.367239007307624	500.0	0.2	Free-living	1000
SRR17827664	unclassified	0.017042072732666454	10.943558041058367	500.0	0.2	Free-living	1000
SRR17827666	HL	0.0902158638830991	5.183104715531885	200.0	0.2	Free-living	300
SRR17827666	LL	1.4868283318160431	85.42163879080074	200.0	0.2	Free-living	300
SRR17827666	unclassified	0.1635315563738362	9.395256493667373	200.0	0.2	Free-living	300
SRR17827667	HL	0.2255730482584078	25.423665031798393	225.0	0.2	Free-living	300
SRR17827667	LL	0.5701512382064295	64.26004440486199	225.0	0.2	Free-living	300
SRR17827667	unclassified	0.0915319292549441	10.316290563339628	225.0	0.2	Free-living	300
SRR17827668	HL	0.5387826948614364	1.831022047135241	150.0	0.2	Free-living	150
SRR17827668	LL	26.23239372649489	89.14928359883048	150.0	0.2	Free-living	150
SRR17827668	unclassified	2.654067021473792	9.019694354034286	150.0	0.2	Free-living	150
SRR17827671	HL	0.0721776993890782	35.59559257378871	200.0	0.2	Free-living	300
SRR17827671	LL	0.1105494912349893	54.51925847661131	200.0	0.2	Free-living	300
SRR17827671	unclassified	0.0200442599128375	9.885148949599975	200.0	0.2	Free-living	300
SRR17827672	HL	0.1748280160137754	63.321576136249234	500.0	0.2	Free-living	1000
SRR17827672	LL	0.072480978724239	26.252141489468872	500.0	0.2	Free-living	1000
SRR17827672	unclassified	0.0287864954272926	10.426282374281893	500.0	0.2	Free-living	1000
SRR23969138	HL	0.1967281228674601	71.79994922569189	770.0	0.2	Free-living	1000
SRR23969138	LL	0.0484273103529896	17.674536684437623	770.0	0.2	Free-living	1000
SRR23969138	unclassified	0.0288393606325043	10.525514089870498	770.0	0.2	Free-living	1000
SRR23969139	HL	95.57683252508693	88.2321233007375	5.0	0.2	Free-living	5
SRR23969139	LL	0.7339248615725504	0.677525579880971	5.0	0.2	Free-living	5
SRR23969139	unclassified	12.013545542462087	11.090351119381543	5.0	0.2	Free-living	5
SRR23969140	HL	1.972436977372338	2.7191929098294283	125.0	0.2	Free-living	150
SRR23969140	LL	64.66060387588358	89.14082306387495	125.0	0.2	Free-living	150
SRR23969140	unclassified	5.904548158627261	8.139984026295624	125.0	0.2	Free-living	150
SRR23969141	HL	85.89979828115135	87.9548209991746	25.0	0.2	Free-living	45
SRR23969141	LL	0.6338593752447753	0.6490235018460582	25.0	0.2	Free-living	45
SRR23969141	unclassified	11.129889725455133	11.396155498979336	25.0	0.2	Free-living	45
SRR23969142	HL	88.53108039917898	85.84381184145386	75.0	0.2	Free-living	75
SRR23969142	LL	2.969705685137329	2.8795633681410364	75.0	0.2	Free-living	75
SRR23969142	unclassified	11.62963007507824	11.276624790405107	75.0	0.2	Free-living	75
SRR23969143	HL	90.6576667501897	88.52818474105655	25.0	0.2	Free-living	45
SRR23969143	LL	0.1774184110691407	0.17325098289671934	25.0	0.2	Free-living	45
SRR23969143	unclassified	11.57034313862311	11.29856427604673	25.0	0.2	Free-living	45
SRR23969144	HL	158.52584469324955	87.97053005700329	75.0	0.2	Free-living	75
SRR23969144	LL	1.0122824260450676	0.5617445014022111	75.0	0.2	Free-living	75
SRR23969144	unclassified	20.665225742769223	11.46772544159451	75.0	0.2	Free-living	75
SRR23969145	HL	129.08542058938605	88.03601867747577	100.0	0.2	Free-living	150
SRR23969145	LL	0.5318017053942918	0.36268778189699674	100.0	0.2	Free-living	150
SRR23969145	unclassified	17.010740360251518	11.601293540627228	100.0	0.2	Free-living	150
SRR23969146	HL	66.91470666662299	88.65792168891667	45.0	0.2	Free-living	45
SRR23969146	LL	0.11903296548183011	0.15771144876514195	45.0	0.2	Free-living	45
SRR23969146	unclassified	8.441418584905518	11.184366862318175	45.0	0.2	Free-living	45
SRR23969147	HL	43.4939600088206	88.59661536991432	25.0	0.2	Free-living	45
SRR23969147	LL	0.14117235694857772	0.2875662047535079	25.0	0.2	Free-living	45
SRR23969147	unclassified	5.456991331306385	11.115818425332169	25.0	0.2	Free-living	45
SRR23969148	HL	86.3351738522398	86.47677813360225	45.0	0.2	Free-living	45
SRR23969148	LL	2.239965521914155	2.2436394440695695	45.0	0.2	Free-living	45
SRR23969148	unclassified	11.261112294307054	11.27958242232818	45.0	0.2	Free-living	45
SRR23969149	HL	118.17712789228158	88.64881905120022	45.0	0.2	Free-living	45
SRR23969149	LL	0.2143266714444587	0.16077397254098255	45.0	0.2	Free-living	45
SRR23969149	unclassified	14.917854186373523	11.1904069762588	45.0	0.2	Free-living	45
SRR23969150	HL	60.12029242056603	88.72552642756551	25.0	0.2	Free-living	45
SRR23969150	LL	0.1150931165039598	0.16985441917960017	25.0	0.2	Free-living	45
SRR23969150	unclassified	7.524474382890625	11.104619153254882	25.0	0.2	Free-living	45
SRR23969151	HL	14.729531631134698	50.64235387664219	125.0	0.2	Free-living	150
SRR23969151	LL	11.633672872087311	39.99832399476995	125.0	0.2	Free-living	150
SRR23969151	unclassified	2.722196359095355	9.359322128587866	125.0	0.2	Free-living	150
SRR23969152	HL	210.75190957377936	88.26475375362736	100.0	0.2	Free-living	150
SRR23969152	LL	0.7936569787031442	0.3323905246303704	100.0	0.2	Free-living	150
SRR23969152	unclassified	27.226877272659003	11.402855721742274	100.0	0.2	Free-living	150
SRR23969153	HL	56.76411982629859	74.25340818914613	100.0	0.2	Free-living	150
SRR23969153	LL	11.829566281188272	15.474310470514505	100.0	0.2	Free-living	150
SRR23969153	unclassified	7.852797913425709	10.272281340339354	100.0	0.2	Free-living	150
SRR23969154	HL	0.13912174346221443	74.21959655034233	1000.0	0.2	Free-living	1000
SRR23969154	LL	0.0301749026589008	16.0979085335984	1000.0	0.2	Free-living	1000
SRR23969154	unclassified	0.0181494596628871	9.682494916059266	1000.0	0.2	Free-living	1000
SRR23969155	HL	140.78126294280213	88.1536753833054	45.0	0.2	Free-living	45
SRR23969155	LL	0.2608814405812714	0.1633573768682141	45.0	0.2	Free-living	45
SRR23969155	unclassified	18.657677921998758	11.682967239826391	45.0	0.2	Free-living	45
SRR23969156	HL	55.0628368335939	88.54632551907517	5.0	0.2	Free-living	5
SRR23969156	LL	0.1046814534565085	0.16833782250599183	5.0	0.2	Free-living	5
SRR23969156	unclassified	7.017825385660138	11.28533665841883	5.0	0.2	Free-living	5
SRR23969157	HL	0.36852056315040466	2.0002081033134775	125.0	0.2	Free-living	150
SRR23969157	LL	16.52182624817989	89.67502508037576	125.0	0.2	Free-living	150
SRR23969157	unclassified	1.5337642869062231	8.324766816310767	125.0	0.2	Free-living	150
SRR23969158	HL	110.17821889878886	86.36550054615076	75.0	0.2	Free-living	75
SRR23969158	LL	3.087433714764201	2.4201494709550344	75.0	0.2	Free-living	75
SRR23969158	unclassified	14.306373487208557	11.214349982894209	75.0	0.2	Free-living	75
SRR23969159	HL	102.01512448980519	88.7870799183293	25.0	0.2	Free-living	45
SRR23969159	LL	0.2115053389136955	0.1840799736627314	25.0	0.2	Free-living	45
SRR23969159	unclassified	12.671984455751005	11.028840108007984	25.0	0.2	Free-living	45
SRR23969160	HL	0.49979043244909516	2.139961515074692	125.0	0.2	Free-living	150
SRR23969160	LL	20.86742124080724	89.34840580152148	125.0	0.2	Free-living	150
SRR23969160	unclassified	1.9879014410863234	8.511632683403828	125.0	0.2	Free-living	150
SRR23969161	HL	139.14849882081	88.47647474720384	45.0	0.2	Free-living	45
SRR23969161	LL	0.2822334187282891	0.17945589177420576	45.0	0.2	Free-living	45
SRR23969161	unclassified	17.84101623189093	11.344069361021964	45.0	0.2	Free-living	45
SRR23969162	HL	2.486985149213117	4.964879452113231	125.0	0.2	Free-living	150
SRR23969162	LL	44.454787895919516	88.74707717588758	125.0	0.2	Free-living	150
SRR23969162	unclassified	3.1497784859839335	6.288043371999189	125.0	0.2	Free-living	150
SRR23969163	HL	69.88868052148636	88.63735177876073	25.0	0.2	Free-living	45
SRR23969163	LL	0.1194002395390892	0.1514311181084731	25.0	0.2	Free-living	45
SRR23969163	unclassified	8.839807989000441	11.211217103130789	25.0	0.2	Free-living	45
SRR23969164	HL	1.9273791282567785	5.672030228818044	125.0	0.2	Free-living	150
