sample_name	summary_type	Prochlorococcus	Synechococcus	other_genus	unclassified	depth	filter size (um)	cell_state	binned_depth
SRR9178488	percent	21.535141794666625	0.1670103507638573	24.96402508556248	53.33382276900704	100.0	0.2	Free-living	150
SRR9178489	percent	0.4495065417801935	0.0192759034679772	32.123145860172464	67.40807169457936	225.0	0.2	Free-living	300
SRR9178334	percent	14.595320250558386	0.1385893210220878	25.62118380993844	59.64490661848109	45.0	0.2	Free-living	45
SRR17827590	percent	0.0936588349184338	0.0103384018756659	30.249364433571863	69.64663832963403	1000.0	0.2	Free-living	1000
SRR9178333	percent	19.71025341994141	0.3134066783538179	29.57387890669881	50.40246099500596	45.0	0.2	Free-living	45
SRR9178331	percent	0.1825862080956995	0.011466273491105	32.370531128380215	67.43541639003297	225.0	0.2	Free-living	300
SRR9178160	percent	0.3259163294771021	0.0123218935231942	28.28621662585008	71.37554515114962	200.0	0.2	Free-living	300
SRR9178161	percent	0.6508902559601482	0.0319746120692397	32.5677502474543	66.74938488451632	225.0	0.2	Free-living	300
SRR9178188	percent	0.1156607276989035	0.0071753067076837	33.22648166891168	66.65068229668172	500.0	0.2	Free-living	1000
SRR9178189	percent	0.7655956093288195	0.0455428207663594	32.671260271980216	66.5176012979246	200.0	0.2	Free-living	300
SRR9178190	percent	2.4932163490152277	0.1032460917979594	30.046469668981075	67.35706789020574	200.0	0.2	Free-living	300
SRR9178191	percent	17.115212242290138	0.1122334998333323	31.483239774794196	51.289314483082336	75.0	0.2	Free-living	75
SRR9178192	percent	0.2156759892069735	0.0138464913798957	32.13168182161932	67.63879569779381	175.0	0.2	Free-living	300
SRR9178193	percent	14.716302140099188	0.1782916442622356	27.961405034418966	57.14400118121961	45.0	0.2	Free-living	45
SRR9178194	percent	13.785220199017695	0.1602644394983286	36.26660245534166	49.78791290614231	5.0	0.2	Free-living	5
SRR9178159	percent	16.638079467690943	0.2287421409704857	31.272315233453213	51.86086315788536	5.0	0.2	Free-living	5
SRR9178195	percent	0.2148863908862718	0.0141496082731637	31.93422880294045	67.83673519790013	175.0	0.2	Free-living	300
SRR9178197	percent	0.6486702746574377	0.0310467093274964	32.66889593687754	66.65138707913752	225.0	0.2	Free-living	300
SRR9178208	percent	0.2094726378540357	0.012786937295062	29.9113673006682	69.8663731241827	250.0	0.2	Free-living	300
SRR9178209	percent	20.825342639501933	0.1107356469147203	30.216815651485096	48.847106062098256	75.0	0.2	Free-living	75
SRR9178210	percent	7.495325623453877	0.0620412036884671	31.49942158698602	60.94321158587164	100.0	0.2	Free-living	150
SRR9178211	percent	20.112321478173545	0.2867123994120961	29.71322381271491	49.88774230969945	45.0	0.2	Free-living	45
SRR9178213	percent	18.412637227868316	0.1704004168881603	25.49167402069253	55.925288334551006	75.0	0.2	Free-living	75
SRR9178214	percent	0.1133288782021558	0.0093889629540037	23.548371527604296	76.32891063123954	250.0	0.2	Free-living	300
SRR9178215	percent	0.5142025746189364	0.0253290513038083	30.426576024828613	69.03389234924865	175.0	0.2	Free-living	300
SRR9178196	percent	10.19199436356246	0.0723428985770366	22.58307075168008	67.15259198618043	100.0	0.2	Free-living	150
SRR9178216	percent	16.13037118860744	0.1976881703996357	28.03275391786289	55.63918672313003	75.0	0.2	Free-living	75
SRR9178158	percent	8.530273319696285	0.0970325634777573	30.025716483537312	61.346977633288645	150.0	0.2	Free-living	150
SRR9178156	percent	16.391051332128832	0.1646411394027283	30.37056501033268	53.07374251813576	5.0	0.2	Free-living	5
SRR9178114	percent	0.1359025261494515	0.0087916536757475	30.208683123212808	69.64662269696198	250.0	0.2	Free-living	300
SRR9178115	percent	1.5193525942312498	0.0672719219174447	30.71833206080985	67.69504342304145	150.0	0.2	Free-living	150
SRR9178117	percent	15.580772136234128	0.2299740604699048	30.720848678006316	53.46840512528965	100.0	0.2	Free-living	150
SRR9178119	percent	3.400884177332532	0.1133363178693708	28.07242311614325	68.41335638865485	125.0	0.2	Free-living	150
SRR9178141	percent	8.522078435324861	0.052455280088182	25.369914873254235	66.05555141133273	100.0	0.2	Free-living	150
SRR9178142	percent	14.489613793526289	0.0943486990868929	24.830754164809026	60.5852833425778	25.0	0.2	Free-living	45
SRR9178143	percent	16.406840984852973	0.103338008847363	29.6887725547808	53.80104845151886	25.0	0.2	Free-living	45
SRR9178144	percent	0.1296046196735563	0.0082379902903125	32.90715392147442	66.95500346856171	225.0	0.2	Free-living	300
SRR9178157	percent	16.151478577846675	0.1400785436948353	29.85601152380777	53.85243135465072	45.0	0.2	Free-living	45
SRR9178145	percent	13.13173672495361	0.1191126923163385	30.662575643988284	56.08657493874176	25.0	0.2	Free-living	45
SRR9178147	percent	8.469870116317631	0.0513949022692422	25.196364170659876	66.28237081075325	100.0	0.2	Free-living	150
SRR9178148	percent	0.1663088357571698	0.0117703934595913	31.43937783008309	68.38254294070015	225.0	0.2	Free-living	300
SRR9178149	percent	19.49924058128197	0.0891476761636175	22.97978760444368	57.431824138110734	100.0	0.2	Free-living	150
SRR9178150	percent	0.2576099068117501	0.0130957174377539	29.88780508553036	69.84148929022014	225.0	0.2	Free-living	300
SRR9178151	percent	17.426520765327393	0.2033291098617024	30.72062164296693	51.64952848184397	25.0	0.2	Free-living	45
SRR9178152	percent	19.23409834486257	0.1954764644741169	26.655096033495628	53.91532915716768	100.0	0.2	Free-living	150
SRR9178153	percent	2.79428379878155	0.0585702234877647	22.21936943076373	74.92777654696695	125.0	0.2	Free-living	150
SRR9178154	percent	0.1435760429809732	0.0097403696536202	28.52234972396141	71.324333863404	200.0	0.2	Free-living	300
SRR9178155	percent	0.203999190144325	0.0117640172679653	33.227015787387934	66.55722100519978	200.0	0.2	Free-living	300
SRR9178146	percent	14.413935101925563	0.0929406335928927	24.90944003001768	60.58368423446387	25.0	0.2	Free-living	45
SRR9178217	percent	0.4369927154951459	0.023819066482749	29.50427156204969	70.03491665597241	175.0	0.2	Free-living	300
SRR9178218	percent	21.07423974854261	0.0988916030058755	29.008404295934263	49.81846435251725	100.0	0.2	Free-living	150
SRR9178219	percent	17.330520994653504	0.100003448099236	30.742884267305907	51.82659128994135	5.0	0.2	Free-living	5
SRR9178280	percent	0.1588663594595976	0.0092911453012154	30.334291380815927	69.49755111442326	250.0	0.2	Free-living	300
SRR9178281	percent	18.42798214308459	0.1186211521536148	30.433789058256288	51.01960764650551	25.0	0.2	Free-living	45
SRR9178282	percent	14.710793091169574	0.12001687339352	28.55505592900209	56.61413410643481	45.0	0.2	Free-living	45
SRR9178284	percent	0.3478287240244259	0.0116871313538029	33.28607447066555	66.35440967395623	225.0	0.2	Free-living	300
SRR9178285	percent	17.64482163729151	0.2114120059141691	29.522954704245457	52.62081165254886	5.0	0.2	Free-living	5
SRR9178286	percent	14.353318540325594	0.3024497911298447	24.35253390413001	60.99169776441455	45.0	0.2	Free-living	45
SRR9178287	percent	21.03190592263476	0.1114077613338433	25.81713514639393	53.03955116963747	100.0	0.2	Free-living	150
SRR9178289	percent	2.431229637824339	0.0974405577594005	29.48749565749107	67.98383414692519	150.0	0.2	Free-living	150
SRR9178279	percent	12.922949159523403	0.1665462555315879	31.34203300562432	55.5684715793207	5.0	0.2	Free-living	5
SRR9178290	percent	15.605828089880731	0.159242556722003	28.543326671828407	55.69160268156885	25.0	0.2	Free-living	45
SRR9178292	percent	18.559781925412004	0.1247797501781817	27.87865946466325	53.43677885974656	25.0	0.2	Free-living	45
SRR9178293	percent	0.4166281572099949	0.0203378945582944	33.49351020817408	66.06952374005763	200.0	0.2	Free-living	300
SRR9178314	percent	15.609343439518804	0.1367882913027006	30.350537599307653	53.90333066987084	45.0	0.2	Free-living	45
SRR9178315	percent	0.2139193730843907	0.0125593218037687	29.695227124228545	70.07829418088329	225.0	0.2	Free-living	300
SRR9178316	percent	13.592438305822396	0.1017097282955729	23.972260011212168	62.33359195466986	45.0	0.2	Free-living	45
SRR9178318	percent	15.160317576247326	0.0846078347233993	25.348460327493505	59.40661426153577	5.0	0.2	Free-living	5
SRR9178319	percent	14.679073415956193	0.1615636900342709	27.207733290097817	57.95162960391171	75.0	0.2	Free-living	75
SRR9178330	percent	17.057832983439482	0.1577973447866563	29.637142718168946	53.14722695360492	25.0	0.2	Free-living	45
SRR9178291	percent	0.1258925740290387	0.0078217179064605	26.620966831016872	73.24531887704762	225.0	0.2	Free-living	300
SRR9178278	percent	4.558488798740045	0.1577970712876318	29.679082384318846	65.60463174565348	175.0	0.2	Free-living	300
SRR9178276	percent	22.2920906385408	0.0903835291127587	31.007973366601817	46.60955246574462	75.0	0.2	Free-living	75
SRR9178220	percent	15.952416847285376	0.1154845789841007	32.69274339595676	51.239355177773774	45.0	0.2	Free-living	45
SRR9178221	percent	0.3134291670408939	0.016886187098953	31.76965139871728	67.90003324714287	225.0	0.2	Free-living	300
SRR9178222	percent	0.9003705868268952	0.0373425996599423	31.414018251527263	67.6482685619859	175.0	0.2	Free-living	300
SRR9178223	percent	0.2789375375552557	0.0117226741360544	27.43110017684935	72.27823961145934	200.0	0.2	Free-living	300
SRR9178224	percent	18.06855843728353	0.0654066383773298	26.33075671434621	55.53527820999293	5.0	0.2	Free-living	5
SRR9178225	percent	14.667391924137249	0.1083366199775743	30.06237201393884	55.16189944194634	125.0	0.2	Free-living	150
SRR9178226	percent	14.700730057448991	0.1556419714999818	28.0552148662596	57.08841310479143	75.0	0.2	Free-living	75
SRR9178227	percent	0.5188442885804687	0.0161388946207582	32.97393787311342	66.49107894368535	200.0	0.2	Free-living	300
SRR9178228	percent	0.3155905285305536	0.0154465348738787	29.8503363821666	69.81862655442896	250.0	0.2	Free-living	300
SRR9178229	percent	0.5870412965850583	0.0303076905256397	31.142023846403905	68.2406271664854	175.0	0.2	Free-living	300
SRR9178230	percent	1.324070642779711	0.0698046953869361	29.153004893566564	69.45311976826679	150.0	0.2	Free-living	150
SRR9178231	percent	4.6592350990054126	0.0577276349253834	31.867138680521517	63.415898585547694	150.0	0.2	Free-living	150
SRR9178232	percent	2.820966083483893	0.0811990088125143	35.39249687463541	61.70533803306818	125.0	0.2	Free-living	150
SRR9178233	percent	12.590523995417149	0.1203436097743216	28.531859125276423	58.75727326953211	25.0	0.2	Free-living	45
SRR9178234	percent	1.1396588368095948	0.0524998491440126	26.90712925413065	71.90071205991573	175.0	0.2	Free-living	300
SRR9178235	percent	0.7417993455323028	0.0357133001117139	30.25016894825373	68.97231840610225	250.0	0.2	Free-living	300
SRR9178236	percent	20.383526278099644	0.092836022333377	29.763923558568816	49.75971414099816	45.0	0.2	Free-living	45
SRR9178237	percent	21.81187025426276	0.0906339056012969	28.62317554608153	49.47432029405441	25.0	0.2	Free-living	45
SRR9178273	percent	15.662885372524094	0.1185735941587065	27.782421213495383	56.43611981982182	100.0	0.2	Free-living	150
SRR9178274	percent	18.46690297038153	0.0861262611463118	29.315763157608103	52.13120761086406	75.0	0.2	Free-living	75
SRR9178275	percent	14.249956968978385	0.1454285072462061	27.673918105155103	57.93069641862031	100.0	0.2	Free-living	150
SRR9178332	percent	2.807237687768972	0.0808707317485556	35.33045609686019	61.78143548362228	125.0	0.2	Free-living	150
SRR17827589	percent	0.2037819264679239	0.0103793305764918	35.24509979023164	64.54073895272394	1000.0	0.2	Free-living	1000
SRR23969167	percent	16.126421980568804	0.0991571145505871	34.89934834800744	48.87507255687317	5.0	0.2	Free-living	5
KJ81	percent	0.4373093784184768	0.1024318037399823	9.313170042759456	90.14708877508208	75.0	20.0	Particle-bound	75
KJ_43_44	percent	3.58751105401199	0.0571564101196901	43.838564140432986	52.516768395435335	150.0	0.2	Free-living	150
KJ_40_41	percent	0.5495154285000075	0.0188302856776353	7.865237648072651	91.5664166377497	150.0	1.2	Free-living	150
ERR599088	percent	15.124650865993903	1.0053677163839294	45.90247879345256	37.967502624169605	5.0	0.22	Free-living	5
KJ_37_38	percent	0.4092904579583189	0.0171698513095003	6.447753814049271	93.12578587668293	150.0	5.0	Particle-bound	150
KJ_34_35	percent	0.702442587971222	0.0245123597818535	8.178867095610391	91.09417795663651	150.0	20.0	Particle-bound	150
ERR599091	percent	4.622460422499277	1.5367530176816355	56.15240348785599	37.6883830719631	5.0	0.22	Free-living	5
KJ_32	percent	8.82647340696925	0.0828667215401086	27.19623127619228	63.89442859529836	75.0	0.2	Free-living	75
ERR599098	percent	20.769065915058206	0.439278096089774	43.745584046638776	35.04607194221324	5.0	0.22	Free-living	5
KJ_31	percent	13.314555575806905	0.0668014454421732	43.70442572174818	42.91421725700274	75.0	0.2	Free-living	75
ERR599114	percent	4.632283126765637	1.5302453563533145	56.19843957725362	37.63903193962743	5.0	0.22	Free-living	5
KJ_29	percent	1.0531077350801994	0.0282774837792978	7.599893715664415	91.31872106547608	75.0	1.2	Free-living	75
KJ_28	percent	1.504871763306154	0.0324319749871109	9.216369595144894	89.24632666656184	75.0	1.2	Free-living	75
ERR599119	percent	4.628693318161619	1.5317728695042874	56.19474631070357	37.644787501630525	5.0	0.22	Free-living	5
KJ_26	percent	0.2773455475766028	0.0080868383405257	1.7997066183070063	97.91486099577588	75.0	5.0	Particle-bound	75
ERR599126	percent	6.488708191058072	0.2954494204831799	24.06187506124638	69.15396732721237	5.0	0.22	Free-living	5
KJ_25	percent	0.6362115497019574	0.0210533813894099	4.056595483492152	95.28613958541648	75.0	5.0	Particle-bound	75
ERR599135	percent	3.5427603968460653	0.4241423279635423	17.64421541974359	78.3888818554468	5.0	0.22	Free-living	5
KJ_23	percent	1.1751870884434434	0.0362390971643295	7.094879037108005	91.69369477728422	75.0	20.0	Particle-bound	75
KJ_22	percent	1.5226172772852886	0.027272058804584	8.922858722212874	89.52725194169724	75.0	20.0	Particle-bound	75
ERR599139	percent	21.26145739070125	0.4289490011522582	44.40677596847957	33.90281763966693	5.0	0.22	Free-living	5
ERR599141	percent	10.863074989113189	0.1215372602129527	44.99403659997104	44.02135115070283	5.0	0.22	Free-living	5
ERR599146	percent	1.8795429434386488	1.2589018548204356	51.74495896713385	45.11659623460707	5.0	0.22	Free-living	5
KJ_124_125	percent	0.0248323302023969	0.0059343715627453	5.866380166632076	94.1028531316028	1000.0	1.2	Free-living	1000
KJ_123	percent	0.0248901796320767	0.0054834686928904	7.665380621071968	92.30424573060306	1000.0	1.2	Free-living	1000
ERR599148	percent	3.431476317034115	0.1294446984847676	22.844269782868803	73.5948092016123	150.0	0.22	Free-living	150
KJ_121_122	percent	0.0186019019140835	0.0076493802263521	2.597920759374837	97.37582795848472	1000.0	5.0	Particle-bound	1000
ERR599075	percent	12.870875462324603	0.130894529388873	50.88209640987771	36.116133598408815	5.0	0.22	Free-living	5
KJ_46_47	percent	0.1039574993865636	0.0100908466583326	7.707882330564521	92.1780693233906	300.0	20.0	Particle-bound	300
KJ_49_50	percent	0.0193057583918186	0.004038568563222	2.5268599825944698	97.44979569045049	300.0	5.0	Particle-bound	300
ERR599069	percent	7.452285060117698	3.239900610962555	49.64984264167151	39.65797168724824	5.0	0.22	Free-living	5
ERR598976	percent	4.495528186047683	0.4821101698486309	50.003829207685946	45.018532436417736	5.0	0.22	Free-living	5
ERR598979	percent	1.561122986171022	1.13762138763317	43.350494463276135	53.95076116291967	5.0	0.22	Free-living	5
SRR17827547	percent	0.1311681377070679	0.0092840107070192	29.420778038780625	70.43876981280529	250.0	0.2	Free-living	300
SRR17827545	percent	0.1137662961396321	0.0099387797945797	35.49976811993548	64.37652680413031	500.0	0.2	Free-living	1000
ERR599002	percent	13.044871340570817	0.26332454332467	48.03363201167552	38.658172104429	75.0	0.22	Free-living	75
SRR15713235	percent	0.8986675111589267	0.0234380732899336	12.395147290030677	86.68274712552046	150.0	20.0	Particle-bound	150
ERR599010	percent	5.255087736375351	0.2568677441878101	19.719590345866138	74.7684541735707	5.0	0.22	Free-living	5
SRR15713234	percent	1.2303889401978831	0.0232541632810951	24.081101057669404	74.66525583885162	150.0	20.0	Particle-bound	150
ERR599012	percent	10.16571345917412	1.1251091714775925	45.7544215658143	42.95475580353399	5.0	0.22	Free-living	5
SRR15713233	percent	1.5418988087028194	0.0239671254775035	27.442164989675305	70.99196907614439	150.0	20.0	Particle-bound	150
SRR15713232	percent	1.328116436475177	0.0247374619174839	23.35321902314133	75.293927078466	150.0	20.0	Particle-bound	150
ERR599016	percent	12.81857287095879	0.2826195067763928	47.588976189937085	39.30983143232773	75.0	0.22	Free-living	75
SRR15713231	percent	0.5724976155307238	0.028177818827666	38.23600854425796	61.16331602138364	150.0	20.0	Particle-bound	150
ERR599150	percent	14.46750138957959	1.449129992535367	44.67611599749821	39.40725262038684	5.0	0.22	Free-living	5
ERR599023	percent	4.815476596698463	3.086598595870656	32.954367676725674	59.1435571307052	65.0	0.22	Free-living	45
ERR599025	percent	5.481603932145447	2.5154544152244607	35.913221247412274	56.08972040521781	65.0	0.22	Free-living	45
KJ_97_98	percent	0.0790823105808435	0.0070425083469287	3.8720372342474456	96.04183794682478	150.0	5.0	Particle-bound	150
KJ_94_95	percent	0.1712872114132952	0.011129525960571	6.948048850781273	92.86953441184484	150.0	20.0	Particle-bound	150
ERR599026	percent	11.412294523868168	0.6764077011936285	45.39121431386887	42.52008346106933	66.0	0.22	Free-living	45
KJ_70_71	percent	13.012991489658049	0.058747465137659	41.89673388734052	45.03152715786378	5.0	20.0	Particle-bound	5
ERR599036	percent	7.45079990066243	3.232646812810183	49.65417404875146	39.66237923777592	5.0	0.22	Free-living	5
ERR599038	percent	8.562166042742664	0.424033885834835	45.588340373295125	45.425459698127376	5.0	0.22	Free-living	5
KJ_64_65	percent	0.04625429801792	0.0075151442734757	6.400072950354454	93.54615760735416	1000.0	1.2	Free-living	1000
KJ_58_59	percent	1.0028778283243969	0.1694325730677971	7.371866616617479	91.45582298199034	1000.0	20.0	Particle-bound	1000
ERR599040	percent	2.7646155130025654	0.1102142753892321	18.89900179525437	78.22616841635383	150.0	0.22	Free-living	150
ERR599066	percent	4.619895192373521	1.5255731574386429	56.12396505673818	37.73056659344966	5.0	0.22	Free-living	5
KJ_52_53	percent	0.0416602624705736	0.0046137512172522	6.652974654671641	93.30075133164053	300.0	1.2	Free-living	300
SRR15713229	percent	1.2161513936405175	0.0255172722338881	25.664465225471545	73.09386610865405	150.0	20.0	Particle-bound	150
SRR17827549	percent	0.378136384348968	0.0214838399971949	32.45019134137856	67.15018843427526	175.0	0.2	Free-living	300
KJ_120	percent	0.0233400277599001	0.0035281437311476	3.174243775346417	96.79888805316251	1000.0	5.0	Particle-bound	1000
KJ_118_119	percent	0.1823336211475619	0.0065531192616942	5.341253685552726	94.469859574038	1000.0	20.0	Particle-bound	1000
KJ87	percent	0.3879797691233689	0.0507984919386313	6.224039120538953	93.33718261839904	75.0	1.2	Free-living	75
KJ8586	percent	0.6798871368388074	0.0254886558413209	4.55966260909012	94.73496159822976	75.0	5.0	Particle-bound	75
KJ18	percent	6.907912483585966	0.4091110728982108	46.62338697725416	46.05958946626166	5.0	0.2	Free-living	5
KJ84	percent	0.1211557143005588	0.0194624269843039	2.7479935866669174	97.11138827204822	75.0	5.0	Particle-bound	75
KJ19	percent	15.070941901775717	0.1027474449534636	47.01584339926665	37.81046725400417	5.0	0.2	Free-living	5
KJ8283	percent	3.0960185034033567	0.0487163355631083	12.68495608009582	84.17030908093771	75.0	20.0	Particle-bound	75
KJ20	percent	19.84169345746058	0.1529539091854624	44.16091293742935	35.84443969592461	5.0	0.2	Free-living	5
KJ21	percent	0.6346037884010363	0.0690696589322969	9.401024994624349	89.89530155804232	75.0	20.0	Particle-bound	75
KJ7980	percent	16.999832820382395	0.1616440159034057	44.08646565392574	38.75205750978846	5.0	0.2	Free-living	5
KJ78	percent	9.119369732472837	0.6317739594625005	49.95709821808724	40.29175808997742	5.0	0.2	Free-living	5
KJ24	percent	0.3041852805014772	0.0220941054928101	4.548922277247922	95.1247983367578	75.0	5.0	Particle-bound	75
KJ7677	percent	1.1812732401890012	0.0311091293905762	10.123603404468296	88.66401422595213	5.0	1.2	Free-living	5
KJ27	percent	0.5143652288551369	0.0420521155422264	6.726792113681963	92.71679054192067	75.0	1.2	Free-living	75
KJ75	percent	0.8188691290791349	0.0531495576969201	9.772618652915533	89.35536266030842	5.0	1.2	Free-living	5
KJ30	percent	6.5851420613200204	0.3494025022789923	41.02717828514633	52.03827715125466	75.0	0.2	Free-living	75
KJ7374	percent	0.9504607690412236	0.0223741537805393	4.949473451786218	94.07769162539202	5.0	5.0	Particle-bound	5
KJ72	percent	0.1511870131108593	0.1116735218315461	2.813442708745645	96.92369675631195	5.0	5.0	Particle-bound	5
KJ33	percent	0.1496655854048743	0.0156233444618402	5.7123659363707375	94.12234513376256	150.0	20.0	Particle-bound	150
KJ69	percent	0.4146242283877143	0.0421624858620773	10.609693174896904	88.93352011085331	5.0	20.0	Particle-bound	5
KJ36	percent	0.1021600521375727	0.0076928273154759	3.28744205851029	96.60270506203666	150.0	5.0	Particle-bound	150
KJ39	percent	0.3623603444658082	0.0186278750090998	7.297175628744309	92.32183615178076	150.0	1.2	Free-living	150
KJ60	percent	0.0108877259704877	0.0046159944206676	3.7499435544160513	96.23455272519278	1000.0	5.0	Particle-bound	1000
KJ42	percent	3.168915833076128	0.0936187756896412	42.0438049312722	54.693660459962025	150.0	0.2	Free-living	150
KJ48	percent	0.0099772398723201	0.0057459285047819	3.1731229025257326	96.81115392909716	300.0	5.0	Particle-bound	300
KJ17	percent	0.9387264812044804	0.0337679343819436	10.248512848386024	88.77899273602755	5.0	1.2	Free-living	5
KJ88	percent	1.2584475767522687	0.0288665765591813	8.933545729548818	89.77914011713973	75.0	1.2	Free-living	75
KJ16	percent	4.820207974829146	0.0389691784679554	15.35573860122119	79.78508424548171	5.0	1.2	Free-living	5
KJ9	percent	0.1096454641704469	0.0340279026735869	8.954028344809057	90.90229828834693	5.0	20.0	Particle-bound	5
KJ_117	percent	0.034113332725567	0.0033819252271036	2.915587146331493	97.04691759571584	1000.0	20.0	Particle-bound	1000
ERR599160	percent	0.501192110259424	2.02667948458526	37.48919883382265	59.98292957133267	5.0	0.22	Free-living	5
ERR599162	percent	5.749499519675121	3.1686959777659105	49.08341457227339	41.998389930285576	5.0	0.22	Free-living	5
ERR599165	percent	4.3417297430183615	0.4980943364607348	21.507669869856887	73.65250605066403	5.0	0.22	Free-living	5
KJ_112_113	percent	0.0463408940550932	0.0064424648136425	5.455320181326842	94.49189645980442	300.0	1.2	Free-living	300
KJ_111	percent	0.0320945914578248	0.0051685600515494	5.744947345681343	94.21778950280928	300.0	1.2	Free-living	300
KJ_109_110	percent	0.0234707439422198	0.0065235904612816	2.64257413316019	97.32743153243632	300.0	5.0	Particle-bound	300
ERR599299	percent	0.0162608054980042	0.0432426877049022	0.6920579964596748	99.24843851033742	60.0	20.0	Particle-bound	45
KJ_108	percent	0.0130748329894379	0.0040681205904637	2.1614688580039383	97.82138818841617	300.0	5.0	Particle-bound	300
ERR599314	percent	0.0449626476516215	0.1123745767006062	0.6200886355875582	99.22257414006022	5.0	20.0	Particle-bound	5
KJ_106_107	percent	0.1129962379610488	0.0259830921514711	5.377860272811804	94.48316039707566	300.0	20.0	Particle-bound	300
ERR599151	percent	7.436100188722388	3.236965661155912	49.58031261591227	39.74662153420943	5.0	0.22	Free-living	5
KJ_105	percent	0.0567310443561521	0.0212865175158337	6.841189708414312	93.0807927297137	300.0	20.0	Particle-bound	300
KJ_103_104	percent	0.7473206991012927	0.0408271105944552	42.45158150783795	56.76027068246631	150.0	0.2	Free-living	150
KJ102	percent	0.7159777668279008	0.0551894642843648	38.98713522643445	60.24169754245329	150.0	0.2	Free-living	150
KJ_100_101	percent	0.1549180903393693	0.0425011042684316	5.74662335360397	94.05595745178825	150.0	1.2	Free-living	150
KJ11	percent	1.3155454318062063	0.0517279224716418	14.158817200214852	84.4739094455073	5.0	20.0	Particle-bound	5
KJ99	percent	0.1250474756730264	0.0142646378624603	8.839487726520067	91.02120015994444	150.0	1.2	Free-living	150
KJ96	percent	0.0340894438384713	0.0058107006542848	3.1850110486322443	96.775088806875	150.0	5.0	Particle-bound	150
KJ12	percent	0.0881181111079322	0.0127002528855447	2.9050740060279554	96.99410762997856	5.0	5.0	Particle-bound	5
KJ93	percent	0.0905900736475356	0.0164566742785315	10.084545511063324	89.80840774101061	150.0	20.0	Particle-bound	150
KJ13	percent	1.2189438026681312	0.0130802334427686	5.045975838602526	93.72200012528656	5.0	5.0	Particle-bound	5
KJ92	percent	12.240849882135809	0.0828610678124195	34.617736638581874	53.058552411469904	75.0	0.2	Free-living	75
KJ14	percent	0.6518028943280897	0.0152309537667936	6.670785354897981	92.66218079700714	5.0	5.0	Particle-bound	5
KJ91	percent	13.3068079224691	0.1074332403878675	44.976816897432414	41.60894193971062	75.0	0.2	Free-living	75
KJ90	percent	2.199149954646286	0.0928824979568376	19.686641198236146	78.02132634916073	75.0	0.2	Free-living	75
KJ15	percent	0.3195527585019274	0.0426211532754621	7.2708775483677295	92.36694853985487	5.0	1.2	Free-living	5
KJ10	percent	1.7777306356235585	0.0381369313511128	17.99730486161501	80.18682757141032	5.0	20.0	Particle-bound	5
ERR598972	percent	5.581953255211551	2.5102301370359665	36.42335419718802	55.48446241056446	65.0	0.22	Free-living	45
ERR599080	percent	7.437093938215937	3.251524361554432	49.60667669495415	39.704705005275486	5.0	0.22	Free-living	5
ERR4691803	percent	0.0097970729800951	0.0235194432012352	0.4605082454116048	99.50617523840708	100.0	20.0	Particle-bound	150
SRR17827577	percent	0.0884108230567904	0.0087076383809276	30.9039322546297	68.99894928393257	770.0	0.2	Free-living	1000
ERR4691759	percent	0.0463287723025879	0.1459158284140012	1.326641161666333	98.48111423761708	5.0	20.0	Particle-bound	5
SRR17827578	percent	0.485458114688291	0.0247352051614911	31.36695055275929	68.12285612739093	175.0	0.2	Free-living	300
ERR1726731	percent	0.0162825224202995	0.012409464795286	0.675412117897254	99.29589589488717	5.0	20.0	Particle-bound	5
SRR17827561	percent	2.030103317658404	0.0797496709209132	33.849257383228895	64.04088962819179	150.0	0.2	Free-living	150
ERR4691756	percent	0.03675405832232	0.0663586074035823	3.954068122311222	95.94281921196288	5.0	20.0	Particle-bound	5
ERR4691844	percent	0.0261336938399858	0.0438356469617501	1.2802840472948671	98.6497466119034	5.0	20.0	Particle-bound	5
ERR588857	percent	2.947827980617643	8.27715189670481	37.65255868459305	51.1224614380845	5.0	0.22	Free-living	5
SRR17827564	percent	0.8033980645123697	0.0351712324154584	33.444836265431555	65.71659443764062	225.0	0.2	Free-living	300
SRR17827571	percent	0.1124757438602693	0.0111516027078817	33.96398637253219	65.91238628089965	770.0	0.2	Free-living	1000
ERR1726937	percent	0.0181967556521531	0.0155230368495902	0.7241137616527736	99.24216644584548	5.0	20.0	Particle-bound	5
SRR17827550	percent	1.1907243105355652	0.0605159819842815	30.43637855701736	68.3123811504628	150.0	0.2	Free-living	150
SRR17827573	percent	0.1434313171286897	0.0101463506752246	29.480567488784075	70.36585484341201	225.0	0.2	Free-living	300
SRR17827569	percent	0.1842457050161397	0.0117364555713917	31.41678520050789	68.38723263890458	200.0	0.2	Free-living	300
ERR1726950	percent	0.022346476782736	0.0104780594472702	0.6466977690397927	99.3204776947302	150.0	20.0	Particle-bound	150
ERR1726892	percent	0.0099466329276096	0.0320760852824998	0.45274506078381	99.50523222100608	5.0	20.0	Particle-bound	5
ERR1726979	percent	0.018500915381334	0.0360830393275197	0.7877609058681944	99.15765513942296	5.0	20.0	Particle-bound	5
SRR17827575	percent	1.093974583648001	0.0521249173134121	34.83892124634253	64.01497925269607	200.0	0.2	Free-living	300
ERR1726800	percent	0.0117648331958767	0.0266209879712642	0.7729788214921414	99.18863535734071	5.0	20.0	Particle-bound	5
